user_id;segment_perk_assigned
513761;free_hotel_night_with_flight
513776;free_meal
513787;free_cancellation
513791;exclusive_discounts
513796;free_meal
513800;exclusive_discounts
513807;free_meal
513823;free_checkedbag
513826;exclusive_discounts
513844;free_meal
513853;free_hotel_night_with_flight
513856;exclusive_discounts
513860;free_meal
513869;free_checkedbag
513875;free_cancellation
513917;free_hotel_night_with_flight
513926;free_meal
513933;free_hotel_night_with_flight
513953;free_meal
513956;exclusive_discounts
513964;free_cancellation
513967;free_cancellation
513995;free_cancellation
514002;free_cancellation
514003;free_checkedbag
514021;free_meal
514023;free_hotel_night_with_flight
514053;exclusive_discounts
514071;free_hotel_night_with_flight
514076;free_checkedbag
514113;free_meal
514132;free_cancellation
514133;free_meal
514164;free_hotel_night_with_flight
514167;free_cancellation
514206;free_checkedbag
514208;free_meal
514210;free_cancellation
514215;free_cancellation
514235;exclusive_discounts
514261;free_meal
514275;free_meal
514289;exclusive_discounts
514300;free_cancellation
514315;free_checkedbag
514318;free_checkedbag
514324;free_hotel_night_with_flight
514337;free_checkedbag
514342;free_checkedbag
514344;free_cancellation
514370;exclusive_discounts
514384;free_checkedbag
514395;free_meal
514457;free_hotel_night_with_flight
514460;exclusive_discounts
514461;free_checkedbag
514501;free_checkedbag
514503;exclusive_discounts
514515;free_checkedbag
514526;exclusive_discounts
514551;exclusive_discounts
514586;free_checkedbag
514589;free_checkedbag
514617;free_meal
514623;free_checkedbag
514627;free_meal
514638;exclusive_discounts
514639;free_checkedbag
514642;exclusive_discounts
514660;free_hotel_night_with_flight
514675;free_meal
514682;free_cancellation
514684;exclusive_discounts
514689;free_checkedbag
514737;exclusive_discounts
514785;exclusive_discounts
514810;exclusive_discounts
514830;free_hotel_night_with_flight
514867;free_meal
514876;free_meal
514892;free_cancellation
514893;exclusive_discounts
514899;free_cancellation
514925;free_checkedbag
514926;free_hotel_night_with_flight
514931;exclusive_discounts
514944;free_checkedbag
514951;free_checkedbag
514953;free_checkedbag
514980;free_cancellation
514981;free_meal
515004;free_checkedbag
515013;exclusive_discounts
515020;free_checkedbag
515030;free_checkedbag
515051;free_checkedbag
515058;free_cancellation
515060;free_checkedbag
515085;exclusive_discounts
515103;free_checkedbag
515124;free_cancellation
515131;free_cancellation
515139;free_cancellation
515161;free_checkedbag
515168;free_meal
515182;free_cancellation
515198;free_checkedbag
515200;exclusive_discounts
515202;exclusive_discounts
515205;free_checkedbag
515229;free_cancellation
515240;exclusive_discounts
515243;free_cancellation
515258;free_meal
515271;free_hotel_night_with_flight
515274;free_cancellation
515306;free_cancellation
515330;free_meal
515344;free_cancellation
515398;free_checkedbag
515409;free_meal
515421;free_cancellation
515423;free_hotel_night_with_flight
515436;free_meal
515478;free_meal
515490;free_cancellation
515502;exclusive_discounts
515514;free_checkedbag
515516;exclusive_discounts
515523;free_meal
515529;free_checkedbag
515530;exclusive_discounts
515565;free_hotel_night_with_flight
515578;free_hotel_night_with_flight
515580;free_meal
515586;free_cancellation
515610;free_checkedbag
515634;exclusive_discounts
515639;free_cancellation
515645;free_meal
515666;free_cancellation
515675;free_meal
515684;free_cancellation
515688;free_checkedbag
515694;free_cancellation
515713;exclusive_discounts
515727;free_cancellation
515735;free_checkedbag
515739;free_hotel_night_with_flight
515751;free_hotel_night_with_flight
515764;free_checkedbag
515778;free_cancellation
515802;free_cancellation
515818;free_hotel_night_with_flight
515831;free_checkedbag
515835;free_meal
515854;free_meal
515874;free_checkedbag
515891;free_cancellation
515901;free_checkedbag
515908;exclusive_discounts
515941;free_cancellation
515947;free_hotel_night_with_flight
515953;exclusive_discounts
515974;free_cancellation
515985;exclusive_discounts
516001;free_checkedbag
516004;free_hotel_night_with_flight
516006;free_cancellation
516039;free_checkedbag
516053;free_hotel_night_with_flight
516057;free_meal
516061;free_meal
516076;exclusive_discounts
516086;free_checkedbag
516089;exclusive_discounts
516092;free_checkedbag
516105;free_meal
516117;free_cancellation
516118;free_meal
516127;free_checkedbag
516132;free_cancellation
516144;free_cancellation
516150;exclusive_discounts
516152;free_checkedbag
516176;free_cancellation
516177;free_checkedbag
516178;exclusive_discounts
516211;free_cancellation
516216;free_cancellation
516217;free_hotel_night_with_flight
516243;exclusive_discounts
516246;exclusive_discounts
516251;free_cancellation
516269;free_hotel_night_with_flight
516273;free_checkedbag
516282;free_checkedbag
516283;exclusive_discounts
516287;free_meal
516290;free_meal
516296;exclusive_discounts
516301;free_cancellation
516340;free_meal
516351;free_checkedbag
516368;exclusive_discounts
516375;exclusive_discounts
516418;exclusive_discounts
516420;free_checkedbag
516433;free_checkedbag
516456;free_hotel_night_with_flight
516507;free_meal
516516;free_checkedbag
516528;exclusive_discounts
516543;free_checkedbag
516556;free_meal
516561;free_checkedbag
516571;free_hotel_night_with_flight
516578;free_meal
516579;free_checkedbag
516583;exclusive_discounts
516590;free_cancellation
516593;free_hotel_night_with_flight
516594;free_cancellation
516614;free_cancellation
516616;free_cancellation
516620;free_checkedbag
516639;free_checkedbag
516647;free_checkedbag
516679;exclusive_discounts
516680;free_checkedbag
516682;free_checkedbag
516694;free_hotel_night_with_flight
516697;exclusive_discounts
516704;free_hotel_night_with_flight
516732;free_cancellation
516739;exclusive_discounts
516744;free_meal
516763;free_checkedbag
516765;free_checkedbag
516789;free_hotel_night_with_flight
516798;free_hotel_night_with_flight
516806;free_cancellation
516808;free_meal
516827;free_cancellation
516833;free_meal
516841;exclusive_discounts
516862;free_cancellation
516933;free_hotel_night_with_flight
516939;free_checkedbag
516965;free_hotel_night_with_flight
516967;exclusive_discounts
516972;free_checkedbag
517033;exclusive_discounts
517061;free_cancellation
517064;exclusive_discounts
517076;free_cancellation
517105;free_hotel_night_with_flight
517119;exclusive_discounts
517131;free_checkedbag
517142;free_hotel_night_with_flight
517143;free_meal
517150;free_cancellation
517158;free_checkedbag
517205;exclusive_discounts
517212;free_cancellation
517219;exclusive_discounts
517231;free_meal
517284;free_cancellation
517324;free_checkedbag
517330;free_checkedbag
517356;free_cancellation
517370;free_checkedbag
517392;free_cancellation
517393;free_meal
517397;free_cancellation
517403;free_checkedbag
517415;exclusive_discounts
517438;free_cancellation
517445;free_checkedbag
517467;free_checkedbag
517486;free_cancellation
517491;free_cancellation
517543;exclusive_discounts
517545;exclusive_discounts
517548;free_hotel_night_with_flight
517549;free_cancellation
517571;exclusive_discounts
517579;exclusive_discounts
517581;free_meal
517596;free_cancellation
517622;exclusive_discounts
517633;free_cancellation
517653;free_checkedbag
517674;free_checkedbag
517675;free_checkedbag
517676;free_cancellation
517700;free_cancellation
517715;free_checkedbag
517732;exclusive_discounts
517735;exclusive_discounts
517739;free_checkedbag
517743;free_hotel_night_with_flight
517772;free_cancellation
517776;free_checkedbag
517787;free_checkedbag
517803;free_hotel_night_with_flight
517819;free_checkedbag
517825;free_cancellation
517839;free_cancellation
517847;free_cancellation
517871;exclusive_discounts
517894;free_hotel_night_with_flight
517898;free_checkedbag
517925;exclusive_discounts
517931;free_cancellation
517961;free_meal
517967;free_meal
517968;free_cancellation
518012;free_hotel_night_with_flight
518015;free_cancellation
518041;free_meal
518044;free_checkedbag
518074;exclusive_discounts
518084;free_checkedbag
518092;free_cancellation
518121;exclusive_discounts
518127;free_cancellation
518135;free_cancellation
518191;free_cancellation
518196;free_meal
518211;free_cancellation
518219;free_hotel_night_with_flight
518281;exclusive_discounts
518324;free_cancellation
518334;free_checkedbag
518338;free_meal
518347;free_cancellation
518348;free_checkedbag
518354;free_checkedbag
518372;exclusive_discounts
518393;free_hotel_night_with_flight
518406;free_cancellation
518416;exclusive_discounts
518422;free_meal
518443;free_checkedbag
518450;free_meal
518480;free_meal
518495;exclusive_discounts
518516;free_hotel_night_with_flight
518526;free_cancellation
518527;free_meal
518533;exclusive_discounts
518535;free_cancellation
518541;free_hotel_night_with_flight
518567;free_checkedbag
518579;free_meal
518582;free_cancellation
518585;exclusive_discounts
518612;free_cancellation
518628;exclusive_discounts
518629;free_cancellation
518639;free_checkedbag
518642;exclusive_discounts
518645;exclusive_discounts
518694;free_hotel_night_with_flight
518696;exclusive_discounts
518711;free_checkedbag
518716;free_checkedbag
518722;free_checkedbag
518726;exclusive_discounts
518735;free_meal
518743;free_meal
518747;exclusive_discounts
518751;free_cancellation
518756;free_cancellation
518826;free_meal
518827;free_hotel_night_with_flight
518865;free_hotel_night_with_flight
518866;free_hotel_night_with_flight
518867;free_meal
518870;free_hotel_night_with_flight
518894;free_hotel_night_with_flight
518896;free_cancellation
518907;free_cancellation
518922;exclusive_discounts
518925;free_meal
518931;free_checkedbag
518954;free_hotel_night_with_flight
518956;free_meal
518963;exclusive_discounts
518971;exclusive_discounts
518998;free_checkedbag
519014;free_cancellation
519059;exclusive_discounts
519079;free_cancellation
519089;free_checkedbag
519091;free_checkedbag
519096;exclusive_discounts
519114;free_meal
519117;exclusive_discounts
519137;free_meal
519140;free_checkedbag
519171;exclusive_discounts
519191;free_checkedbag
519205;free_hotel_night_with_flight
519210;free_cancellation
519211;free_cancellation
519248;free_checkedbag
519254;free_cancellation
519260;free_checkedbag
519267;free_checkedbag
519285;free_hotel_night_with_flight
519312;free_checkedbag
519313;free_hotel_night_with_flight
519335;free_meal
519348;free_checkedbag
519353;free_meal
519357;free_cancellation
519368;exclusive_discounts
519383;free_checkedbag
519392;free_checkedbag
519393;free_cancellation
519406;exclusive_discounts
519412;exclusive_discounts
519419;exclusive_discounts
519430;free_meal
519446;free_hotel_night_with_flight
519469;free_cancellation
519515;free_checkedbag
519529;free_checkedbag
519532;free_checkedbag
519541;free_checkedbag
519548;free_checkedbag
519554;free_hotel_night_with_flight
519561;free_checkedbag
519595;free_cancellation
519596;exclusive_discounts
519604;free_cancellation
519626;free_cancellation
519631;free_cancellation
519664;free_checkedbag
519687;exclusive_discounts
519694;free_cancellation
519695;free_meal
519706;exclusive_discounts
519709;free_cancellation
519718;free_cancellation
519722;free_meal
519725;free_checkedbag
519726;free_meal
519747;free_cancellation
519769;exclusive_discounts
519774;free_checkedbag
519787;free_checkedbag
519799;exclusive_discounts
519846;free_meal
519848;free_hotel_night_with_flight
519853;exclusive_discounts
519859;free_hotel_night_with_flight
519885;free_meal
519888;free_checkedbag
519893;free_meal
519896;free_meal
519897;exclusive_discounts
519905;free_checkedbag
519911;free_cancellation
519912;free_cancellation
519943;free_checkedbag
519955;free_hotel_night_with_flight
519957;free_checkedbag
519961;free_hotel_night_with_flight
519965;free_hotel_night_with_flight
519982;free_checkedbag
520054;exclusive_discounts
520063;free_hotel_night_with_flight
520097;exclusive_discounts
520106;free_checkedbag
520141;free_cancellation
520152;free_checkedbag
520170;exclusive_discounts
520175;exclusive_discounts
520177;free_cancellation
520182;free_hotel_night_with_flight
520188;free_checkedbag
520193;free_checkedbag
520225;free_cancellation
520244;free_hotel_night_with_flight
520248;free_hotel_night_with_flight
520250;free_cancellation
520256;free_meal
520265;free_hotel_night_with_flight
520277;exclusive_discounts
520291;free_hotel_night_with_flight
520298;free_checkedbag
520307;free_hotel_night_with_flight
520311;free_checkedbag
520314;exclusive_discounts
520327;exclusive_discounts
520358;free_checkedbag
520373;free_meal
520397;free_cancellation
520405;free_checkedbag
520411;exclusive_discounts
520422;exclusive_discounts
520429;free_checkedbag
520436;free_cancellation
520440;exclusive_discounts
520480;exclusive_discounts
520491;free_checkedbag
520497;free_checkedbag
520527;free_checkedbag
520530;free_hotel_night_with_flight
520532;free_hotel_night_with_flight
520539;free_meal
520556;free_cancellation
520558;free_meal
520561;exclusive_discounts
520603;free_checkedbag
520619;free_checkedbag
520680;exclusive_discounts
520696;exclusive_discounts
520708;free_checkedbag
520719;free_hotel_night_with_flight
520733;exclusive_discounts
520745;free_meal
520762;free_checkedbag
520770;free_hotel_night_with_flight
520771;exclusive_discounts
520780;exclusive_discounts
520783;free_meal
520804;exclusive_discounts
520819;exclusive_discounts
520821;free_hotel_night_with_flight
520844;free_meal
520851;free_meal
520861;free_checkedbag
520877;free_cancellation
520878;free_checkedbag
520882;free_meal
520885;free_cancellation
520898;free_meal
520902;free_checkedbag
520920;free_meal
520934;free_hotel_night_with_flight
520947;free_meal
520959;exclusive_discounts
521000;free_cancellation
521004;free_cancellation
521009;exclusive_discounts
521031;free_cancellation
521033;free_meal
521044;free_cancellation
521060;free_checkedbag
521062;exclusive_discounts
521065;free_checkedbag
521066;free_checkedbag
521070;free_cancellation
521109;free_meal
521127;free_cancellation
521152;free_meal
521170;exclusive_discounts
521185;free_checkedbag
521186;free_hotel_night_with_flight
521187;exclusive_discounts
521192;free_checkedbag
521201;exclusive_discounts
521211;free_meal
521212;exclusive_discounts
521235;free_meal
521250;exclusive_discounts
521259;exclusive_discounts
521282;free_checkedbag
521286;free_checkedbag
521293;free_cancellation
521295;exclusive_discounts
521298;free_hotel_night_with_flight
521309;free_checkedbag
521316;exclusive_discounts
521331;free_meal
521335;free_cancellation
521343;free_cancellation
521379;free_hotel_night_with_flight
521392;free_meal
521404;free_cancellation
521408;exclusive_discounts
521416;free_meal
521434;free_checkedbag
521462;free_checkedbag
521474;free_checkedbag
521491;free_cancellation
521509;free_hotel_night_with_flight
521510;free_checkedbag
521514;exclusive_discounts
521587;free_hotel_night_with_flight
521607;exclusive_discounts
521609;free_meal
521642;free_meal
521657;free_checkedbag
521658;free_cancellation
521663;exclusive_discounts
521695;free_hotel_night_with_flight
521708;free_cancellation
521719;exclusive_discounts
521720;free_cancellation
521743;free_cancellation
521748;free_meal
521768;free_checkedbag
521785;free_meal
521814;free_cancellation
521818;free_meal
521859;free_cancellation
521865;free_hotel_night_with_flight
521883;free_checkedbag
521884;free_checkedbag
521885;free_checkedbag
521904;free_checkedbag
521921;free_hotel_night_with_flight
521925;free_cancellation
521941;free_meal
521943;free_hotel_night_with_flight
521956;free_cancellation
521963;free_meal
521986;free_checkedbag
521992;exclusive_discounts
521997;free_hotel_night_with_flight
522001;exclusive_discounts
522005;free_cancellation
522062;free_cancellation
522086;exclusive_discounts
522111;free_meal
522112;free_hotel_night_with_flight
522115;free_cancellation
522118;free_checkedbag
522134;exclusive_discounts
522152;free_checkedbag
522171;free_meal
522179;exclusive_discounts
522184;exclusive_discounts
522201;free_checkedbag
522223;free_cancellation
522233;free_cancellation
522237;free_meal
522263;free_meal
522265;free_hotel_night_with_flight
522276;free_hotel_night_with_flight
522286;free_checkedbag
522315;exclusive_discounts
522323;free_cancellation
522364;free_checkedbag
522373;free_meal
522375;free_checkedbag
522387;exclusive_discounts
522402;free_meal
522420;exclusive_discounts
522426;free_cancellation
522427;exclusive_discounts
522438;free_cancellation
522441;free_hotel_night_with_flight
522445;free_meal
522457;free_cancellation
522465;free_checkedbag
522476;free_cancellation
522484;free_cancellation
522513;free_cancellation
522523;exclusive_discounts
522532;free_cancellation
522533;free_cancellation
522585;exclusive_discounts
522607;free_checkedbag
522624;free_checkedbag
522631;free_hotel_night_with_flight
522633;free_cancellation
522634;free_hotel_night_with_flight
522639;exclusive_discounts
522654;exclusive_discounts
522687;free_meal
522738;free_meal
522745;free_meal
522748;free_cancellation
522761;free_cancellation
522788;free_meal
522800;free_cancellation
522809;free_checkedbag
522873;free_checkedbag
522898;free_checkedbag
522911;free_checkedbag
522927;free_checkedbag
522937;free_cancellation
522939;exclusive_discounts
522943;free_meal
522944;free_checkedbag
522970;free_cancellation
522981;free_cancellation
522999;free_meal
523030;exclusive_discounts
523057;free_checkedbag
523073;free_meal
523077;free_checkedbag
523090;free_checkedbag
523098;exclusive_discounts
523146;exclusive_discounts
523158;free_checkedbag
523209;free_cancellation
523228;exclusive_discounts
523231;free_hotel_night_with_flight
523256;free_meal
523271;free_hotel_night_with_flight
523273;free_meal
523290;free_meal
523299;exclusive_discounts
523301;free_hotel_night_with_flight
523335;free_checkedbag
523338;free_checkedbag
523392;free_meal
523395;free_checkedbag
523442;free_checkedbag
523454;free_checkedbag
523465;exclusive_discounts
523474;free_cancellation
523484;free_cancellation
523503;free_checkedbag
523505;free_cancellation
523511;exclusive_discounts
523513;exclusive_discounts
523517;free_checkedbag
523526;free_checkedbag
523546;free_cancellation
523559;exclusive_discounts
523612;free_cancellation
523619;free_meal
523657;free_checkedbag
523666;exclusive_discounts
523686;free_checkedbag
523690;free_meal
523700;free_checkedbag
523710;free_checkedbag
523715;free_hotel_night_with_flight
523717;free_cancellation
523729;exclusive_discounts
523735;free_cancellation
523746;exclusive_discounts
523756;free_cancellation
523768;free_cancellation
523771;free_meal
523787;free_hotel_night_with_flight
523800;free_cancellation
523807;free_hotel_night_with_flight
523819;free_cancellation
523824;free_checkedbag
523841;free_checkedbag
523842;free_cancellation
523845;free_meal
523846;free_checkedbag
523860;exclusive_discounts
523866;free_hotel_night_with_flight
523877;free_hotel_night_with_flight
523887;exclusive_discounts
523913;free_cancellation
523938;free_checkedbag
523981;free_cancellation
524001;free_cancellation
524012;free_meal
524031;free_cancellation
524036;free_checkedbag
524038;free_cancellation
524043;free_cancellation
524046;free_checkedbag
524052;exclusive_discounts
524057;free_meal
524076;free_cancellation
524080;free_meal
524098;exclusive_discounts
524116;free_cancellation
524120;exclusive_discounts
524151;free_checkedbag
524167;free_meal
524169;free_hotel_night_with_flight
524172;free_checkedbag
524180;free_checkedbag
524194;free_meal
524200;free_cancellation
524211;free_meal
524214;free_meal
524226;exclusive_discounts
524244;free_hotel_night_with_flight
524251;free_checkedbag
524278;free_checkedbag
524313;free_hotel_night_with_flight
524318;exclusive_discounts
524328;free_hotel_night_with_flight
524358;free_cancellation
524365;free_cancellation
524383;exclusive_discounts
524407;free_hotel_night_with_flight
524412;free_hotel_night_with_flight
524419;free_meal
524448;free_hotel_night_with_flight
524473;free_hotel_night_with_flight
524484;free_checkedbag
524511;free_checkedbag
524572;exclusive_discounts
524606;free_hotel_night_with_flight
524607;free_hotel_night_with_flight
524615;free_cancellation
524620;free_cancellation
524628;free_cancellation
524637;free_hotel_night_with_flight
524644;free_meal
524650;free_checkedbag
524663;free_hotel_night_with_flight
524668;free_checkedbag
524682;free_checkedbag
524722;exclusive_discounts
524728;free_checkedbag
524739;free_checkedbag
524766;free_checkedbag
524797;free_checkedbag
524805;exclusive_discounts
524807;free_cancellation
524821;free_checkedbag
524834;exclusive_discounts
524842;exclusive_discounts
524849;free_meal
524861;free_meal
524880;free_checkedbag
524885;exclusive_discounts
524895;free_cancellation
524909;free_hotel_night_with_flight
524913;exclusive_discounts
524923;free_hotel_night_with_flight
524926;free_hotel_night_with_flight
524929;free_meal
524940;free_meal
524980;exclusive_discounts
525022;free_checkedbag
525034;free_checkedbag
525043;free_cancellation
525053;exclusive_discounts
525056;free_meal
525081;free_meal
525089;free_meal
525102;free_cancellation
525106;exclusive_discounts
525168;free_checkedbag
525175;exclusive_discounts
525176;free_checkedbag
525201;free_cancellation
525212;free_hotel_night_with_flight
525227;free_cancellation
525234;free_cancellation
525244;exclusive_discounts
525265;free_checkedbag
525281;free_cancellation
525308;exclusive_discounts
525323;free_checkedbag
525332;free_cancellation
525356;free_hotel_night_with_flight
525377;free_checkedbag
525379;exclusive_discounts
525389;free_cancellation
525405;free_checkedbag
525410;free_cancellation
525415;free_cancellation
525447;free_cancellation
525488;free_cancellation
525515;free_cancellation
525529;free_hotel_night_with_flight
525546;free_cancellation
525555;free_cancellation
525591;free_hotel_night_with_flight
525610;free_cancellation
525611;free_hotel_night_with_flight
525615;free_cancellation
525631;free_meal
525647;exclusive_discounts
525671;free_meal
525684;free_hotel_night_with_flight
525716;free_checkedbag
525722;free_cancellation
525734;free_checkedbag
525761;free_meal
525769;free_cancellation
525789;free_cancellation
525804;free_meal
525806;free_meal
525824;free_checkedbag
525842;free_checkedbag
525844;free_cancellation
525848;exclusive_discounts
525864;free_meal
525879;free_checkedbag
525920;free_checkedbag
525975;free_cancellation
525996;free_cancellation
526032;free_checkedbag
526036;exclusive_discounts
526062;exclusive_discounts
526079;free_checkedbag
526084;free_hotel_night_with_flight
526102;free_meal
526144;free_cancellation
526154;free_cancellation
526174;free_meal
526179;free_cancellation
526184;free_meal
526203;free_checkedbag
526206;free_hotel_night_with_flight
526221;exclusive_discounts
526235;free_checkedbag
526239;free_checkedbag
526256;free_cancellation
526258;free_cancellation
526291;exclusive_discounts
526297;free_cancellation
526303;exclusive_discounts
526308;free_cancellation
526332;free_meal
526354;free_hotel_night_with_flight
526365;free_checkedbag
526367;free_checkedbag
526372;free_meal
526378;free_cancellation
526409;free_hotel_night_with_flight
526431;free_cancellation
526435;exclusive_discounts
526443;free_hotel_night_with_flight
526445;exclusive_discounts
526471;free_cancellation
526490;free_checkedbag
526492;free_meal
526495;free_checkedbag
526540;free_cancellation
526565;free_checkedbag
526570;free_cancellation
526628;free_cancellation
526668;free_hotel_night_with_flight
526676;free_cancellation
526683;free_meal
526690;free_checkedbag
526711;exclusive_discounts
526727;free_cancellation
526729;exclusive_discounts
526740;exclusive_discounts
526759;free_checkedbag
526782;free_meal
526789;exclusive_discounts
526837;free_checkedbag
526855;free_hotel_night_with_flight
526858;exclusive_discounts
526867;free_cancellation
526872;free_meal
526873;free_checkedbag
526900;free_checkedbag
526901;exclusive_discounts
526905;free_cancellation
526913;free_hotel_night_with_flight
526916;free_checkedbag
526925;free_meal
526950;free_cancellation
526959;free_checkedbag
526970;free_cancellation
527001;exclusive_discounts
527004;free_meal
527019;free_checkedbag
527038;free_meal
527046;free_meal
527075;free_checkedbag
527081;exclusive_discounts
527082;free_checkedbag
527109;free_cancellation
527130;free_hotel_night_with_flight
527132;exclusive_discounts
527133;free_cancellation
527141;free_cancellation
527142;free_hotel_night_with_flight
527150;free_cancellation
527154;free_checkedbag
527158;free_meal
527187;free_checkedbag
527197;free_meal
527219;free_checkedbag
527232;free_cancellation
527253;free_cancellation
527280;free_checkedbag
527321;free_meal
527326;free_checkedbag
527344;exclusive_discounts
527346;free_hotel_night_with_flight
527354;free_meal
527359;free_checkedbag
527365;free_checkedbag
527389;free_meal
527393;exclusive_discounts
527396;exclusive_discounts
527401;free_cancellation
527406;free_meal
527445;exclusive_discounts
527451;free_checkedbag
527452;exclusive_discounts
527455;free_checkedbag
527464;free_cancellation
527467;exclusive_discounts
527470;free_meal
527490;exclusive_discounts
527507;free_hotel_night_with_flight
527508;free_checkedbag
527518;free_hotel_night_with_flight
527524;exclusive_discounts
527536;free_checkedbag
527541;exclusive_discounts
527552;free_meal
527560;exclusive_discounts
527564;free_cancellation
527585;free_meal
527605;free_cancellation
527689;exclusive_discounts
527690;free_hotel_night_with_flight
527726;free_hotel_night_with_flight
527735;free_checkedbag
527750;free_meal
527782;free_cancellation
527783;free_meal
527801;free_checkedbag
527824;free_cancellation
527850;free_cancellation
527857;free_checkedbag
527886;free_checkedbag
527928;free_meal
527944;free_hotel_night_with_flight
527945;free_checkedbag
527984;free_meal
527987;free_cancellation
527995;free_checkedbag
528020;free_cancellation
528028;free_meal
528046;free_hotel_night_with_flight
528061;free_meal
528098;exclusive_discounts
528105;free_hotel_night_with_flight
528122;free_cancellation
528137;exclusive_discounts
528139;free_meal
528158;free_hotel_night_with_flight
528164;free_hotel_night_with_flight
528179;free_meal
528186;free_cancellation
528193;free_hotel_night_with_flight
528216;free_checkedbag
528242;free_checkedbag
528244;free_checkedbag
528248;free_meal
528281;free_meal
528322;free_cancellation
528330;free_checkedbag
528354;free_checkedbag
528372;exclusive_discounts
528378;free_checkedbag
528379;free_checkedbag
528411;free_checkedbag
528413;free_checkedbag
528417;free_hotel_night_with_flight
528421;free_cancellation
528455;exclusive_discounts
528461;exclusive_discounts
528490;free_hotel_night_with_flight
528500;free_checkedbag
528522;free_checkedbag
528528;free_meal
528542;free_meal
528567;free_cancellation
528580;free_meal
528612;free_hotel_night_with_flight
528657;free_cancellation
528661;free_checkedbag
528683;free_meal
528688;free_checkedbag
528690;free_meal
528706;free_checkedbag
528723;free_meal
528735;free_meal
528743;free_checkedbag
528744;free_hotel_night_with_flight
528777;free_cancellation
528816;free_cancellation
528826;free_checkedbag
528827;exclusive_discounts
528828;free_hotel_night_with_flight
528829;free_meal
528839;free_hotel_night_with_flight
528842;exclusive_discounts
528844;free_checkedbag
528906;free_meal
528909;free_meal
528929;exclusive_discounts
528930;free_checkedbag
528936;free_checkedbag
528942;free_cancellation
528953;free_meal
528965;free_hotel_night_with_flight
528967;free_checkedbag
528995;free_cancellation
528999;exclusive_discounts
529019;free_checkedbag
529023;free_checkedbag
529048;free_hotel_night_with_flight
529050;free_checkedbag
529082;exclusive_discounts
529205;free_cancellation
529214;free_checkedbag
529216;exclusive_discounts
529224;free_cancellation
529229;free_meal
529231;free_checkedbag
529237;free_checkedbag
529249;free_meal
529284;free_checkedbag
529309;free_cancellation
529332;free_hotel_night_with_flight
529338;free_cancellation
529362;free_cancellation
529406;free_hotel_night_with_flight
529420;free_checkedbag
529421;free_cancellation
529422;free_checkedbag
529424;exclusive_discounts
529428;free_checkedbag
529436;free_cancellation
529488;exclusive_discounts
529501;exclusive_discounts
529502;exclusive_discounts
529510;free_hotel_night_with_flight
529513;free_cancellation
529520;free_hotel_night_with_flight
529566;free_meal
529602;free_cancellation
529677;exclusive_discounts
529678;free_meal
529689;free_hotel_night_with_flight
529695;free_cancellation
529704;free_meal
529734;free_checkedbag
529737;free_checkedbag
529768;free_hotel_night_with_flight
529781;free_checkedbag
529783;free_meal
529787;free_cancellation
529801;free_cancellation
529831;free_cancellation
529840;free_checkedbag
529845;free_meal
529857;exclusive_discounts
529879;free_cancellation
529887;free_checkedbag
529913;exclusive_discounts
529940;free_checkedbag
529972;free_checkedbag
530004;exclusive_discounts
530039;free_meal
530090;free_hotel_night_with_flight
530118;free_checkedbag
530188;free_checkedbag
530196;free_checkedbag
530199;free_meal
530213;free_checkedbag
530223;free_meal
530240;free_checkedbag
530277;free_cancellation
530278;free_meal
530282;free_cancellation
530298;exclusive_discounts
530315;free_checkedbag
530322;free_checkedbag
530329;free_checkedbag
530365;exclusive_discounts
530371;free_meal
530374;free_checkedbag
530379;free_checkedbag
530383;free_hotel_night_with_flight
530385;exclusive_discounts
530421;free_cancellation
530427;free_checkedbag
530453;free_checkedbag
530463;free_meal
530468;free_hotel_night_with_flight
530514;free_checkedbag
530543;free_cancellation
530563;free_meal
530579;free_hotel_night_with_flight
530581;exclusive_discounts
530585;free_cancellation
530592;free_checkedbag
530599;free_meal
530607;free_checkedbag
530625;free_meal
530627;exclusive_discounts
530633;exclusive_discounts
530645;free_cancellation
530649;free_meal
530656;free_hotel_night_with_flight
530665;free_checkedbag
530666;free_checkedbag
530667;free_cancellation
530672;free_checkedbag
530673;exclusive_discounts
530687;free_meal
530719;exclusive_discounts
530720;free_cancellation
530724;free_cancellation
530739;free_checkedbag
530743;free_checkedbag
530754;free_cancellation
530773;free_meal
530775;free_checkedbag
530797;exclusive_discounts
530801;free_checkedbag
530810;free_hotel_night_with_flight
530811;free_checkedbag
530833;free_checkedbag
530869;exclusive_discounts
530873;free_checkedbag
530881;free_hotel_night_with_flight
530906;free_checkedbag
530949;exclusive_discounts
530950;free_cancellation
530978;free_cancellation
531006;exclusive_discounts
531009;free_hotel_night_with_flight
531016;free_cancellation
531020;free_hotel_night_with_flight
531027;free_checkedbag
531031;free_meal
531054;exclusive_discounts
531073;free_cancellation
531094;free_checkedbag
531109;free_checkedbag
531143;free_hotel_night_with_flight
531144;free_checkedbag
531158;free_cancellation
531198;free_meal
531204;exclusive_discounts
531217;exclusive_discounts
531253;free_meal
531255;exclusive_discounts
531322;free_cancellation
531339;free_checkedbag
531344;free_hotel_night_with_flight
531361;free_meal
531373;free_hotel_night_with_flight
531386;free_cancellation
531427;free_cancellation
531431;free_cancellation
531447;free_cancellation
531456;exclusive_discounts
531467;free_meal
531471;free_hotel_night_with_flight
531475;exclusive_discounts
531499;free_meal
531500;free_meal
